v1_pt_NI,v1_pt_CR,v1_b1_NN,v1_b1_NC,v1_b1_CC,v1_b1_NU,v1_b1_CU,v1_b2_NN,v1_b2_NC,v1_b2_CC,v1_b2_NU,v1_b2_CU,v2_pt_NI,v2_pt_CR,v2_b1B_NN,v2_b1B_NC,v2_b1B_CC,v2_b1S_NN,v2_b1S_NC,v2_b1S_CC,v2_b2B_NN,v2_b2B_NC,v2_b2B_CC,v2_b2S_NN,v2_b2S_NC,v2_b2S_CC,v2_b1_NU,v2_b1_CU,v2_b2_NU,v2_b2_CU,dE_eV,E_A_eV,kind,variant,where,mover,occA_sig
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01036414,-6790.536408,hop,v3_front,bulk,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01869498,-6790.536408,hop,v3_front,bulk,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0.03670889,-6790.536408,hop,v3_front,bulk,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,-1,1,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01859068,-6790.536408,hop,v3_front,bulk,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,-2,4,-2,0,0,-1,2,-1,0,0,0,0,-6,8,-2,4,-4,0,-1,2,-1,0,0,0,0,0,0,0,-0.05105753,-6790.536408,swap,v3_front,bulkA,X,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02981732,-6790.536408,swap,v3_front,bulkA,X,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,0,0,0,0,0,1,-2,1,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,0,0,0,-0.07140374,-6790.536408,swap,v3_front,bulkA,X,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,-6,8,-2,0,0,-3,4,-1,0,0,0,0,-12,12,0,6,-4,-2,-5,4,1,2,0,-2,0,0,0,0,-0.21549884,-6790.536408,swap,v3_front,bulkA,X,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,-6,8,-2,0,0,-2,3,-1,0,0,0,0,-10,8,2,4,0,-4,-6,6,0,4,-3,-1,0,0,0,0,-0.20453622,-6790.536408,swap,v3_front,bulkA,X,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,-2,4,-2,0,0,-2,3,-1,0,0,0,0,-5,6,-1,3,-2,-1,-1,2,-1,-1,1,0,0,0,0,0,0.03335934,-6790.536408,swap,v3_front,bulkA,X,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,1,-2,1,0,0,1,-2,1,0,0,0,0,1,-2,1,0,0,0,1,-2,1,0,0,0,0,0,0,0,-0.04235731,-6790.536408,swap,v3_front,bulkA,X,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01851357,-6790.536408,swap,v3_front,bulkA,X,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:622
0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,-3,-1,0,4,0,0,0,0,0,-1,0,0,0,0,0,-0.20564013,-6790.155518,hop,v3_front,subsurf,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1020
0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0.04019391,-6790.155518,hop,v3_front,subsurf,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1020
0,0,3,-3,0,0,0,-1,1,0,0,0,0,0,1,-1,0,2,-2,0,-1,1,0,0,0,0,0,0,0,0,-0.14672962,-6790.155518,hop,v3_front,subsurf,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1020
0,0,0,0,0,0,0,-3,2,0,0,0,0,0,-4,0,0,4,0,0,-2,2,0,-1,0,0,0,0,0,0,-0.31930795,-6790.155518,hop,v3_front,subsurf,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1020
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0.00630755,-6790.155518,hop,v3_front,subsurf,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1020
0,0,4,0,0,0,0,-1,1,0,0,0,0,0,6,2,0,-2,-2,0,3,2,0,-4,-1,0,0,0,0,0,-1.02634043,-6790.155518,hop,v3_front,subsurf,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1020
0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12541626,-6790.502747,hop,v3_front,sub2,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:891
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03675091,-6790.502747,hop,v3_front,sub2,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:891
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0.00434341,-6790.502747,hop,v3_front,sub2,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:891
0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,-4,0,0,0,0,0,1,0,0,0,0,0,0,0.35109260,-6790.502747,hop,v3_front,sub2,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:891
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,-0.03551477,-6790.502747,hop,v3_front,sub2,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:891
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01076452,-6790.502747,hop,v3_front,sub2,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:891
0,0,0,-3,-1,0,0,0,0,1,0,0,0,0,0,-7,-1,0,4,0,0,-3,0,0,3,1,0,0,0,0,0.94542398,-6791.184320,hop,v3_front,surface,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:222
0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-0.14412117,-6791.184320,hop,v3_front,surface,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:222
0,0,-2,-2,0,0,0,-1,0,0,0,0,0,0,-5,-3,0,3,1,0,-4,-1,0,3,1,0,0,0,0,0,0.99283769,-6791.184320,hop,v3_front,surface,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:222
0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0.00132359,-6791.184320,hop,v3_front,surface,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:222
0,0,-4,0,0,0,0,-1,0,0,0,0,0,0,-7,-1,0,3,1,0,-4,-1,0,3,1,0,0,0,0,0,1.03043430,-6791.184320,hop,v3_front,surface,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:222
0,0,-4,0,0,0,0,1,-1,0,0,0,0,0,-6,-2,0,2,2,0,-2,-2,0,3,1,0,0,0,0,0,1.01373440,-6791.184320,hop,v3_front,surface,N,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:222
0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06760556,-6790.523518,hop,v3_front,nearCr_b,C,cr:42|59|61|63|66|92|95|100|162|174|187|190|207|220|223|253|255|269|277|284|285|293|316|323|333|346|349|351|396|404|407|412|413|441|445|460|462|479|492|506|508|509|511|536|538|539|540|541|551|557|560|562|564|588|607|617|621|635|636|666|699|714|716|717|730|736|763|766|767|771|799|802|814|827|828|841|857|861|863|896|925|954|956|972|984|987|988|1021|1034|1048|1070|1072|1082|1086|1087|1088|1105|1107|1113|1118|1132|1145|1151|1155|1168|1188|1210|1211|1219|1244|1251|1252|1274|1278|1305|1307|1338|1341|1342|1343|1349|1351|1357|1402|1405|1407|1436|1437|1446|1467|1468|1470|1471|1496|1498|1502|1503|1504|1513|1522|1530|1547;vac:1039
