class_id,nu0_pair_policy,audit_status,archetype,action_id,one_way,move_shape,delta_atoms,Ea_rep_eV,Ea_std_eV,n_eff,flux_firings,n_selected,occupancy_s,n_instances,reachable,n_members,donor,donor_run,donor_idx,cum_flux_frac_pend
0c37e9378e95c2eea41c34a9bbd9483a5187256660165edf44f2be79f665c682,pending_research,approved,4972478298379930765,6698383570156747695,False,2417086131,0,1.0321940212505663,,2.0,0.10934747893749584,0.0,6.914731739083e-05,1415.0,True,2,NiFe_Ni95_Fe05_T500_9vac#503,NiFe_Ni95_Fe05_T500_9vac,503,0.999088902058251
3ad3fbdcab62c100ea21ecbb0624356a84b3ea88264846d647a398cfcb4e149f,pending_research,pending,4972478298379930765,6698383570156747695,False,4276779694,0,1.1429940767202424,,1.0,0.10924289373059405,0.0,8.1231568329e-08,43.0,True,1,NiFe_Ni95_Fe05_T800_8vac#2601,NiFe_Ni95_Fe05_T800_8vac,2601,0.9990905458764757
9d78f754f4c6634fb11ba3adb827f458478a73749f3591b9ceb72bebff83ec79,pending_research,approved,4972478298379930765,6698383570156747695,False,686997250,0,0.7435211558065756,,2.0,0.1090418387343661,0.0,1.279393803e-07,7.0,True,2,NiFe_Ni95_Fe05_T500_10vac#802,NiFe_Ni95_Fe05_T500_10vac,802,0.9990921866693515
1e30bb0a193400a84a9c1bc3dadc6fe335b4227a65f0d04c5c2c0829a9850a62,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.7878678883798783,,1.0,0.1088687102565,1.0,5.711505e-10,1.0,True,1,NiFe_Ni95_Fe05_T800_1vac#388,NiFe_Ni95_Fe05_T800_1vac,388,0.9990938248570992
a6c6b973d46a8718f1ccae54d5e29680aa4f36fde3040364d03ff71d74126e02,pending_research,pending,4972478298379930765,6698383570156747695,False,3031796809,0,0.6666812139446848,,1.0,0.10885624711488,1.0,1.6460649e-10,3.0,True,1,NiFe_Ni95_Fe05_T800_6vac#265,NiFe_Ni95_Fe05_T800_6vac,265,0.9990954628573093
084129829ad47e1a5bcfe29b8d735bed3c392fc2d313571cd6a7edb18d800077,pending_research,pending,4972478298379930765,6698383570156747695,False,4081219197,0,0.7442911265152362,,1.0,0.108815512083432,0.0,3.1115848e-10,3.0,True,1,NiFe_Ni95_Fe05_T800_6vac#1852,NiFe_Ni95_Fe05_T800_6vac,1852,0.9990971002445643
0784624142a5711736ce739e86d721d9c7125f2e55a05f67cefb499f21e611db,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.8306460286648872,,1.0,0.1087712710703278,0.0,8.286962419999999e-10,12.0,True,1,NiFe_Ni95_Fe05_T800_7vac#722,NiFe_Ni95_Fe05_T800_7vac,722,0.9990987369661085
f35c0b356990eb3c8f0674d1fc5b388d0844f6f2b1ac6308fa0e23d34baf8453,pending_research,pending,4972478298379930765,6698383570156747695,False,4081219197,0,0.8016405712696726,,1.0,0.108753681433768,0.0,7.326006100000001e-10,3.0,True,1,NiFe_Ni95_Fe05_T800_1vac#766,NiFe_Ni95_Fe05_T800_1vac,766,0.9991003734229749
65e3d19e4f564ee5b3d254b8bda64b2cabf42b839fff634bfb2c2f7e87994e04,pending_research,pending,4972478298379930765,6698383570156747695,False,3031796809,0,0.6176525435248551,,1.0,0.10852812443156999,0.0,2.328741e-09,2.0,True,1,NiFe_Ni95_Fe05_T600_9vac#996,NiFe_Ni95_Fe05_T600_9vac,996,0.9991020064858016
c90dcda44018c000460d53d529ef51f2165ac74f14d1804ebae3a336511149e9,pending_research,approved,4972478298379930765,6698383570156747695,False,4081219197,0,0.7609335427881467,,2.0,0.10832032257552751,1.0,3.30801188e-08,11.0,True,2,NiFe_Ni95_Fe05_T600_1vac#167,NiFe_Ni95_Fe05_T600_1vac,167,0.9991036364217569
aad7a95d9a4d1ef6df5e0110ef6e7eeba8136e7b74cf0c09498165473f6896c3,pending_research,pending,4972478298379930765,6698383570156747695,False,1466825020,0,0.9302230261318982,,1.0,0.10828452704318946,1.0,2.7354814868390002e-08,80.0,True,1,NiFe_Ni95_Fe05_T700_7vac#411,NiFe_Ni95_Fe05_T700_7vac,411,0.9991052658190838
f5fc5c196c98d95be1d8b824bbc59dd4438e4873969bf585bbb3895cb29234e6,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.8643225716459713,,1.0,0.1082818242259088,0.0,1.4127144799999999e-09,7.0,True,1,NiFe_Ni95_Fe05_T800_9vac#1336,NiFe_Ni95_Fe05_T800_9vac,1336,0.9991068951757403
d499cb61124a5267783d574943a1d3d8e56b9ced5c14d549faa8a8de01e6cac8,pending_research,pending,4972478298379930765,6698383570156747695,False,3076246621,0,0.7806559673645098,,1.0,0.10821733002764998,0.0,2.089205e-10,1.0,True,1,NiFe_Ni95_Fe05_T800_9vac#445,NiFe_Ni95_Fe05_T800_9vac,445,0.9991085235619286
6bfce7f9cfef08cde2b4d845a12ec0066bd317d520b8beed35c65c4a66d131f0,pending_research,pending,4972478298379930765,6698383570156747695,False,4081219197,0,0.805946053336811,,1.0,0.1081478107562266,0.0,1.1702912786400003e-09,125.0,True,1,NiFe_Ni95_Fe05_T800_6vac#755,NiFe_Ni95_Fe05_T800_6vac,755,0.9991101509020348
989e938ceaec17698644b485cce2b0cfad39e349415a7c26ba9cf57d7765db34,pending_research,pending,4972478298379930765,6698383570156747695,False,3031796809,0,0.6494162475501072,,1.0,0.10812878621857,0.0,1.433263e-10,1.0,True,1,NiFe_Ni95_Fe05_T800_8vac#2448,NiFe_Ni95_Fe05_T800_8vac,2448,0.9991117779558717
29dc3273d547b852f468cb834c5a81c40ddefb318ea91ebe4bd4edafda2e8c9d,pending_research,approved,4972478298379930765,6698383570156747695,False,1466825020,0,0.7821354958979927,,2.0,0.10786869127110399,1.0,3.4449882e-10,6.0,True,2,NiFe_Ni95_Fe05_T800_8vac#2853,NiFe_Ni95_Fe05_T800_8vac,2853,0.9991134010959638
2b40a6242a68b3d1f0ecf43cf76def3dce2cc8ed6b2c589f2de72f32aca9571f,pending_research,pending,4972478298379930765,6698383570156747695,False,2417086131,0,1.1521314052479283,,1.0,0.10782734399503087,1.0,1.16131000885873e-07,508.0,True,1,NiFe_Ni95_Fe05_T800_6vac#778,NiFe_Ni95_Fe05_T800_6vac,778,0.9991150236138882
ff9054ee4a2e1d61a44ffef99ecc1c361daeb5ae6078e79a5d1d1a92e842c26a,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.8142047052606359,,1.0,0.10775587744000001,0.0,4.5302004000000003e-10,2.0,True,1,NiFe_Ni95_Fe05_T800_1vac#102,NiFe_Ni95_Fe05_T800_1vac,102,0.9991166450564288
6e081e9f1040d6edb193a5153f6b05e45575790dd7982263593e19293e2ee30e,pending_research,pending,4972478298379930765,6698383570156747695,False,4081219197,0,0.8155792944198766,,1.0,0.10772209674947601,0.0,7.931204599999999e-10,5.0,True,1,NiFe_Ni95_Fe05_T800_6vac#1408,NiFe_Ni95_Fe05_T800_6vac,1408,0.999118265990659
6851d324af8f0ee61232b8698c5320ef76080b446f9b9d81a29dfcd0ed017c92,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.7865272021463171,,1.0,0.1076939225103406,0.0,3.55142662e-09,9.0,True,1,NiFe_Ni95_Fe05_T700_7vac#798,NiFe_Ni95_Fe05_T700_7vac,798,0.9991198865009411
926ce319356d7549b1033e465acf6b804ca5e57a018c8675b95ef2ba60385ab1,pending_research,pending,4972478298379930765,6698383570156747695,False,2417086131,0,1.2087281030635495,,1.0,0.10760585590578105,0.0,2.4139879828925996e-07,670.0,True,1,NiFe_Ni95_Fe05_T800_10vac#1230,NiFe_Ni95_Fe05_T800_10vac,1230,0.9991215056860523
4e6a0d6eb9ef4cbedcffefb5c25ab82e539ddada0a2f04c348c5022bfa0468e3,pending_research,pending,4972478298379930765,5581027151000475338,False,2417086131,0,0.8563887001191687,,1.0,0.1075336439826,0.0,8.31543e-10,1.0,True,1,NiFe_Ni95_Fe05_T800_6vac#2037,NiFe_Ni95_Fe05_T800_6vac,2037,0.9991231237845639
7f11b85251a4f7b0f195a4e2eeef75b80eb8e15029bba1d177772b0f90f5164e,pending_research,pending,4972478298379930765,6698383570156747695,False,2417086131,0,1.1017371836560417,,1.0,0.107450289822221,0.0,4.989632543100001e-08,29.0,True,1,NiFe_Ni95_Fe05_T800_6vac#1571,NiFe_Ni95_Fe05_T800_6vac,1571,0.9991247406288147
f48ea4f33f80712073419e910bc4805091363d69ce4e982534338c42e0f9b255,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.8711353093885918,,1.0,0.10714300008001382,2.0,1.0341848670000001e-07,17.0,True,1,NiFe_Ni95_Fe05_T600_2vac#306,NiFe_Ni95_Fe05_T600_2vac,306,0.9991263528491631
5f0b3bbe72b6f2a7031cf6b26d892c82f8ebb2958e3861a829b23dc2a51b7402,pending_research,pending,4972478298379930765,6698383570156747695,False,1662379819,0,0.8601916587094819,,1.0,0.10706419579364,0.0,1.581571e-09,1.0,True,1,NiFe_Ni95_Fe05_T800_6vac#1967,NiFe_Ni95_Fe05_T800_6vac,1967,0.9991279638837142
8df0f4f845a14f89c3d8911cc9e20aef713c471f793198275fa0a928a67572e5,pending_research,pending,8118835280748760697,8748628501544561602,False,3680245245,0,0.8828374100912698,,1.0,0.10694933396255,0.0,1.2341015000000002e-09,6.0,True,1,NiFe_Ni95_Fe05_T800_6vac#1815,NiFe_Ni95_Fe05_T800_6vac,1815,0.9991295731898968
9ecfde84af1b2ffe8b18db22e0d13140ec17488e6addebc4d800a4d856bdf3c1,pending_research,approved,4972478298379930765,6698383570156747695,False,2969462515,0,0.8232054483987584,,2.0,0.10694002070744532,0.0,1.614546751e-09,19.0,True,2,NiFe_Ni95_Fe05_T800_1vac#258,NiFe_Ni95_Fe05_T800_1vac,258,0.9991311823559395
a34ca39550bb6b359fb46a293ec86f58de22288adebf2f6c753070c6187e5482,pending_research,pending,4972478298379930765,6698383570156747695,False,1257920239,0,0.867006640121872,,1.0,0.10668329618024999,1.0,7.226715e-09,16.0,True,1,NiFe_Ni95_Fe05_T700_5vac#304,NiFe_Ni95_Fe05_T700_5vac,304,0.9991327876589532
fa7184658c6a72a9879d2f33e710c749ab26aa949ab98783ec038b1d351c9296,pending_research,approved,4972478298379930765,6698383570156747695,False,3076246621,0,0.7461361233154226,,2.0,0.10665288643107665,0.0,1.7535026856004996e-05,17.0,True,2,NiFe_Ni95_Fe05_T400_8vac#395,NiFe_Ni95_Fe05_T400_8vac,395,0.9991343925043803
4c919e732565f76e51ad6f3ec3785e6aa23cdf64e01e4a58a338cf9b8f4553ee,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.769127053616103,,1.0,0.10655496064745999,1.0,3.912222e-10,1.0,True,1,NiFe_Ni95_Fe05_T800_6vac#664,NiFe_Ni95_Fe05_T800_6vac,664,0.9991359958762818
4aef7351e42be9b243b09a81ff41f7a202e425f1014b733cf09d975511025831,pending_research,pending,4972478298379930765,6698383570156747695,False,4081219197,0,0.8281923114218445,,1.0,0.106536251261769,0.0,9.375706899999999e-10,4.0,True,1,NiFe_Ni95_Fe05_T800_9vac#1270,NiFe_Ni95_Fe05_T800_9vac,1270,0.9991375989666562
b87176ce3d95907251b27cb2047f281a098df18e83427e18c17fdc80bba6d4c4,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.7822248826769284,,1.0,0.106449393770276,0.0,1.98688024e-09,2.0,True,1,NiFe_Ni95_Fe05_T700_7vac#544,NiFe_Ni95_Fe05_T700_7vac,544,0.9991392007500539
ef6ba82835865ca14c50e1b93d4134bc863145539d5ca8c8596bc0fe3f79901a,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.7816850300832813,,1.0,0.10609629822542001,0.0,3.534226e-07,1.0,True,1,NiFe_Ni95_Fe05_T500_9vac#747,NiFe_Ni95_Fe05_T500_9vac,747,0.9991407972202925
faee72423a975e0661183fd8eee4d7137a9b45729eff4d86ba90c067dfefb411,pending_research,pending,4972478298379930765,6698383570156747695,False,3688026399,0,0.45157608729459764,,1.0,0.10577561444394,0.0,5.000646e-12,1.0,True,1,NiFe_Ni95_Fe05_T800_6vac#1956,NiFe_Ni95_Fe05_T800_6vac,1956,0.9991423888650834
c5e0eef90f76f260ac34d949b5410af9e4573f197a802bd347cea23fea1b6217,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.7781729318376166,,1.0,0.10568952809504001,0.0,4.465156e-10,1.0,True,1,NiFe_Ni95_Fe05_T800_4vac#533,NiFe_Ni95_Fe05_T800_4vac,533,0.9991439792145013
4e26b33f1c9064575c0e3e7227b657d2a971da362ffc3f3e18e178eff808b8b7,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.7830492887833317,,1.0,0.10567657012918599,0.0,1.73058284e-09,5.0,True,1,NiFe_Ni95_Fe05_T700_9vac#1325,NiFe_Ni95_Fe05_T700_9vac,1325,0.999145569368936
ca005fc17fb44e5ba422bb4d76eefc9363b4b647fb72754d8188cbb7784380a2,pending_research,pending,4972478298379930765,6698383570156747695,False,1257920239,0,0.8893609402239236,,1.0,0.105104577845712,0.0,8.8330152e-09,3.0,True,1,NiFe_Ni95_Fe05_T700_5vac#322,NiFe_Ni95_Fe05_T700_5vac,322,0.999147150916391
380e828196beb4ba708bf9066a4659723f2ae883274aae33996bd585eb21f6b1,pending_research,approved,4972478298379930765,6698383570156747695,False,702021517,0,0.8691902777165237,,2.0,0.10496486820659505,0.0,1.3397424543e-07,33.0,True,2,NiFe_Ni95_Fe05_T600_8vac#498,NiFe_Ni95_Fe05_T600_8vac,498,0.9991487303615836
73090ef792514c4596a90d5f50d5592d42766caade59b5edf4ead1751a54c060,pending_research,pending,4972478298379930765,6698383570156747695,False,3193384742,0,0.7780772231908487,,1.0,0.1047213399080434,0.0,2.70873971e-10,2.0,True,1,NiFe_Ni95_Fe05_T800_10vac#1445,NiFe_Ni95_Fe05_T800_10vac,1445,0.9991503061423157
61b7277a6ff658e43b9ee356ccc14a18303c367d765f9292359f79a26e19e524,pending_research,approved,4972478298379930765,6698383570156747695,False,2969462515,0,0.8909641173884779,,2.0,0.10441704419864255,0.0,2.273760335e-09,29.0,True,2,NiFe_Ni95_Fe05_T700_7vac#280,NiFe_Ni95_Fe05_T700_7vac,280,0.9991518773441979
477a11958ebba781e15cc2a9acf664e1a3b899836bb1de0c19753f7680faa254,pending_research,pending,5330918672303922021,16426931232365969814,False,831947298,0,2.1924996441974076,,2.0,0.10427617896386013,0.0,5.371029467e-06,111.0,True,2,NiFe_Ni95_Fe05_T500_7vac#236,NiFe_Ni95_Fe05_T500_7vac,236,0.9991534464264286
4593c1f77e2e12352390ead9518233fa6ea0eeb4e8618681b37b0c70b600231d,pending_research,pending,4972478298379930765,6698383570156747695,False,2417086131,0,1.0432616620091721,,1.0,0.10382229987480227,0.0,1.9421839839929997e-07,14.0,True,1,NiFe_Ni95_Fe05_T700_10vac#706,NiFe_Ni95_Fe05_T700_10vac,706,0.9991550086789728
6e09b91a52c66b92d7d688ef9449566c62564280ca88a08e83a605cc25cdc715,pending_research,pending,4972478298379930765,6698383570156747695,False,2969462515,0,0.8953359288843786,,1.0,0.10370731062072308,0.0,1.614546751e-09,19.0,True,1,NiFe_Ni95_Fe05_T800_1vac#254,NiFe_Ni95_Fe05_T800_1vac,254,0.9991565692012313
c121a9971ca524931007e0000bb27e8487f515c51568ea6f0762a9784fdf00ba,pending_research,approved,4972478298379930765,6698383570156747695,False,185589497,0,0.8940202998296861,0.02,6.0,0.10369632957931665,0.0,1.9910136538844e-05,76.0,True,6,NiFe_Ni95_Fe05_T400_8vac#399,NiFe_Ni95_Fe05_T400_8vac,399,0.9991581295582539
1e6ef24c925282d7a182b4348de8662bcbd769a678dde1281d2f7e35d613f347,pending_research,pending,4972478298379930765,6698383570156747695,False,1466825020,0,0.8888070861075904,,1.0,0.10365183240423,0.0,9.425712999999999e-09,2.0,True,1,NiFe_Ni95_Fe05_T700_8vac#282,NiFe_Ni95_Fe05_T700_8vac,282,0.9991596892457112
0494a168a65618ad8b664fff0129bc3e867c1f6dec28b3e349d4842289181d99,pending_research,pending,4972478298379930765,6698383570156747695,False,4081219197,0,0.8838390805622113,,1.0,0.1036466834195936,0.0,1.1069735199999999e-08,7.0,True,1,NiFe_Ni95_Fe05_T700_7vac#610,NiFe_Ni95_Fe05_T700_7vac,610,0.9991612488556896
422dfd1f0e4051bea53e4db0c43a53b2baef83ed845ed0498ff57417e0af795c,pending_research,pending,4972478298379930765,6698383570156747695,False,3583135014,0,0.9446049301814127,,1.0,0.10356386530318974,0.0,9.246121506e-08,318.0,True,1,NiFe_Ni95_Fe05_T800_9vac#891,NiFe_Ni95_Fe05_T800_9vac,891,0.9991628072194731
f4b2aa83063f4101bc8d4457ff216b42312e99f1a477dc89e35d31c36f0a9069,pending_research,pending,4972478298379930765,6698383570156747695,False,3538136633,0,0.6204834700847642,,1.0,0.10351347338752599,0.0,1.2093173e-10,3.0,True,1,NiFe_Ni95_Fe05_T800_8vac#2922,NiFe_Ni95_Fe05_T800_8vac,2922,0.999164364824991
1d1a2bb1ac1a9b9de4bc6e64af15d1c0d8d70df48f94b47063cf29ce2824bedf,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.8267110986071201,,1.0,0.1034658568184629,1.0,9.096347320699999e-07,137.0,True,1,NiFe_Ni95_Fe05_T600_2vac#265,NiFe_Ni95_Fe05_T600_2vac,265,0.9991659217140049
b6d7286902349f42c40baca3e24f35630a1432746d06a9551bd78a35f9becb0c,pending_research,approved,4972478298379930765,6698383570156747695,False,185589497,0,0.9593402382110888,,2.0,0.1034311400051354,0.0,2.4049030352000003e-07,109.0,True,2,NiFe_Ni95_Fe05_T600_6vac#272,NiFe_Ni95_Fe05_T600_6vac,272,0.9991674780806218
60f52de5ff8152ad626e8ba3e2d25cc1184a36265070b4ab7a0f3f05e89bb260,pending_research,pending,4972478298379930765,6698383570156747695,False,1466825020,0,0.8820830583435962,,1.0,0.1034081251739521,0.0,3.72765072905e-08,142.0,True,1,NiFe_Ni95_Fe05_T800_4vac#543,NiFe_Ni95_Fe05_T800_4vac,543,0.9991690341009261
8d3d60bc8dbfe77cac190acb98b2a9a9ddf785f6898128a87334593b67836b43,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.8199554631701176,,1.0,0.103327601884,0.0,7.023952e-10,1.0,True,1,NiFe_Ni95_Fe05_T800_6vac#1365,NiFe_Ni95_Fe05_T800_6vac,1365,0.9991705889095667
e47ca54bf57ff12e5f2a62487418b5e0260fddb5fcacdcb8292628045c9bf171,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.6709208589063566,,1.0,0.103168245793932,0.0,2.2091569000000002e-08,2.0,True,1,NiFe_Ni95_Fe05_T500_9vac#780,NiFe_Ni95_Fe05_T500_9vac,780,0.9991721413203173
9699e51916b0e6b687520f73fd3d5f975a18707d8c1e092f983e5e2a4e2700a6,pending_research,pending,4972478298379930765,6698383570156747695,False,1466825020,0,0.8665065650002363,,1.0,0.103071537492074,0.0,7.69173358e-09,10.0,True,1,NiFe_Ni95_Fe05_T700_9vac#1355,NiFe_Ni95_Fe05_T700_9vac,1355,0.9991736922758624
5f34b2329099e64e6bf2d96e8f2d79c3df30a5c02cef947cda4c9664a127f801,pending_research,pending,4972478298379930765,6698383570156747695,False,1466825020,0,0.8972006429958127,,1.0,0.10274316936646469,0.0,2.96016205095e-07,300.0,True,1,NiFe_Ni95_Fe05_T700_5vac#681,NiFe_Ni95_Fe05_T700_5vac,681,0.9991752382903307
643ed6d9ae7475ca9b80cbc23661c51643a61e682654963f9702a49f23a90f6d,pending_research,pending,4972478298379930765,6698383570156747695,False,2417086131,0,1.0393242370919324,,1.0,0.10247257456993347,0.0,3.114694428096454e-06,1969.0,True,1,NiFe_Ni95_Fe05_T700_8vac#195,NiFe_Ni95_Fe05_T700_8vac,195,0.9991767802330591
aa4b754a90fb27c22ed78eb98a56f93a2f72b2f7b233bb728f37c0ba7a388814,pending_research,pending,4972478298379930765,6698383570156747695,False,2309001250,0,0.872414775507423,,1.0,0.10245119930852101,0.0,1.2154547e-09,8.0,True,1,NiFe_Ni95_Fe05_T800_6vac#1466,NiFe_Ni95_Fe05_T800_6vac,1466,0.9991783218541459
7a203c52c372b80d115b58749025d3a92df7e57c5326e1950d28ecbef35499fa,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.823846847526511,,1.0,0.1023345213978,1.0,4.455012e-10,1.0,True,1,NiFe_Ni95_Fe05_T800_2vac#633,NiFe_Ni95_Fe05_T800_2vac,633,0.999179861719537
2cf62a96f6052562f97972147b24aaf9680c84510221ff8dbde2fd8033ca8a1f,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.7892509372750284,,1.0,0.10233198210591,0.0,2.6071909000000003e-09,3.0,True,1,NiFe_Ni95_Fe05_T700_9vac#1092,NiFe_Ni95_Fe05_T700_9vac,1092,0.9991814015467188
9d1ed23ee3a31c3a43516adce36a296aa67aaf4590b17b11f9429ca8ff174e67,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.7816946746788745,,1.0,0.10220092475434038,0.0,3.702606066e-10,6.0,True,1,NiFe_Ni95_Fe05_T800_7vac#908,NiFe_Ni95_Fe05_T800_7vac,908,0.9991829394018318
4a648d1c9f2932ceb434a9d3b742191dc900597be3ce90b2be98eec930574f09,pending_research,approved,4972478298379930765,6698383570156747695,False,185589497,0,0.7753417407178002,,2.0,0.10178037332016,1.0,4.465156e-10,1.0,True,2,NiFe_Ni95_Fe05_T700_4vac#505,NiFe_Ni95_Fe05_T700_4vac,505,0.9991844709287521
d5e16d9e79b6ffb9dbcfe8cc85ae1f0f5430a67ef7c25f901bef5650a7331dab,pending_research,pending,4972478298379930765,6698383570156747695,False,3031796809,0,0.6498165966131638,,1.0,0.10166359860369,0.0,1.127151e-10,1.0,True,1,NiFe_Ni95_Fe05_T800_8vac#1590,NiFe_Ni95_Fe05_T800_8vac,1590,0.9991860006985199
0112029f48c7cac32bddb3b512e0f98f874135a79e6d5b081e9c43b684f6cd4f,pending_research,pending,4972478298379930765,6698383570156747695,False,2417086131,0,1.0247920958045142,,1.0,0.10122646881216424,0.0,2.155892199759e-06,951.0,True,1,NiFe_Ni95_Fe05_T600_7vac#442,NiFe_Ni95_Fe05_T600_7vac,442,0.9991875238906341
3d8f872e31eefbea5b1a92580f388643b06c875f4f7c197cf445e952db42ab7f,pending_research,pending,4972478298379930765,6698383570156747695,False,1888779309,0,0.8066161669685241,,1.0,0.10118294081015186,0.0,1.2205827457e-08,72.0,True,1,NiFe_Ni95_Fe05_T800_7vac#686,NiFe_Ni95_Fe05_T800_7vac,686,0.9991890464277664
2c60db6691e76afa57b3a0defbe98f2bf21c23ea70970c3c77fbb1f2d1de5d4c,pending_research,pending,4972478298379930765,6698383570156747695,False,2417086131,0,1.0860872559169368,,1.0,0.1011056488338217,0.0,3.730611363e-08,48.0,True,1,NiFe_Ni95_Fe05_T800_8vac#3050,NiFe_Ni95_Fe05_T800_8vac,3050,0.9991905678018577
6e37a98eac754c19394bbe7a248962d623525947d3348ca7b8f0b24831593235,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.8379955446444002,,1.0,0.1009032655874562,0.0,8.625559860000001e-10,19.0,True,1,NiFe_Ni95_Fe05_T800_10vac#1324,NiFe_Ni95_Fe05_T800_10vac,1324,0.9991920861306134
89bca454aed01ab1893394275fdc1b4f77a39981acf3ca4ff68b10e2e230d1fc,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.8018676278188651,,1.0,0.10070495432071619,1.0,1.968423781e-08,6.0,True,1,NiFe_Ni95_Fe05_T600_6vac#224,NiFe_Ni95_Fe05_T600_6vac,224,0.9991936014753062
54314b0997e6ca895f9a03218cb68890255692c43d35bc7a16a8b0ccbae47283,pending_research,pending,4972478298379930765,6698383570156747695,False,2969462515,0,0.8966265753188054,,1.0,0.10021524626156401,0.0,9.997251299999998e-08,6.0,True,1,NiFe_Ni95_Fe05_T600_2vac#430,NiFe_Ni95_Fe05_T600_2vac,430,0.9991951094511807
ced727fd951a5f985f30d08cdcb4d60a996981bcf74c822f02eabb13199bc216,pending_research,pending,4972478298379930765,6698383570156747695,False,2112806698,0,0.8124829477446839,,1.0,0.09999164468,0.0,4.5302004000000003e-10,2.0,True,1,NiFe_Ni95_Fe05_T800_1vac#104,NiFe_Ni95_Fe05_T800_1vac,104,0.9991966140624394
e19aca7ae14b132c0f8c5e688576fd0c4648ebc0304f936215d5063b2261dca1,pending_research,pending,8118835280748760697,9534017115911423550,False,1776545702,0,0.9636968952991084,,1.0,0.099960532227864,0.0,4.3843954e-09,7.0,True,1,NiFe_Ni95_Fe05_T800_8vac#2906,NiFe_Ni95_Fe05_T800_8vac,2906,0.9991981182055376
ac9e3c545220cf6e99c8399f56e77f74aee0e0077a60969e7a695e73af3f84ce,pending_research,pending,4972478298379930765,6698383570156747695,False,2417086131,0,1.0827513510685096,,1.0,0.09987081647266868,0.0,3.730611363e-08,48.0,True,1,NiFe_Ni95_Fe05_T800_8vac#2903,NiFe_Ni95_Fe05_T800_8vac,2903,0.9991996209986497
763f63c026929d03b97ae14395c711dd07d5409e9746c10a8ac048e3e6a292fc,pending_research,pending,4972478298379930765,6698383570156747695,False,4081219197,0,0.819325197076978,,1.0,0.0998112519886455,0.0,4.57879815e-09,17.0,True,1,NiFe_Ni95_Fe05_T700_7vac#811,NiFe_Ni95_Fe05_T700_7vac,811,0.9992011228954729
8a61ab4a4131023218eda9cb222bfc9d1bf050cdea2b177470ca63681e87ec8b,pending_research,pending,4972478298379930765,6698383570156747695,False,2969462515,0,0.9224147207096395,,1.0,0.09962888787904668,0.0,2.041647531e-09,38.0,True,1,NiFe_Ni95_Fe05_T800_7vac#388,NiFe_Ni95_Fe05_T800_7vac,388,0.999202622048196
7ba4cd0961a91c41923881df743e9a71741f1c8be969a2106995cd9c8f2f8254,pending_research,pending,4972478298379930765,6698383570156747695,False,1466825020,0,0.8732406076378539,,1.0,0.09911954233009218,0.0,1.0636353740886001e-08,19.0,True,1,NiFe_Ni95_Fe05_T700_7vac#770,NiFe_Ni95_Fe05_T700_7vac,770,0.9992041135366081
f531564721f666a3ccf8f12372705a8386176156bf21174579a576099ffa92a9,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.7159795378565832,,1.0,0.0989718288927096,0.0,1.12537833e-07,4.0,True,1,NiFe_Ni95_Fe05_T500_9vac#827,NiFe_Ni95_Fe05_T500_9vac,827,0.9992056028023215
2d8c1c1f9ed8b79b0b5c899a70e6586c08321dd5942e49e4bbdb3afc873cd9fb,pending_research,pending,4972478298379930765,6698383570156747695,False,1466825020,0,0.8826389327150536,,1.0,0.0987631546600642,0.0,2.235206930189e-07,270.0,True,1,NiFe_Ni95_Fe05_T700_5vac#671,NiFe_Ni95_Fe05_T700_5vac,671,0.9992070889280366
5549c4b9a13a332234b4e3105bf2047a634627017e840b0596e2ace53d89a64d,pending_research,pending,4972478298379930765,6698383570156747695,False,185589497,0,0.8747092189560135,,1.0,0.09872086857827844,0.0,2.9493214880999998e-06,104.0,True,1,NiFe_Ni95_Fe05_T500_9vac#878,NiFe_Ni95_Fe05_T500_9vac,878,0.9992085744174575
d1dc453f061a4ddf5d5dfd19c0876ce77ba7c38477796e1d407c30e3bdd43406,pending_research,approved,4972478298379930765,6698383570156747695,False,702021517,0,0.6756496465367132,0.02,3.0,0.09870906353248,0.0,1.042528e-07,1.0,True,3,NiFe_Ni95_Fe05_T600_1vac#82,NiFe_Ni95_Fe05_T600_1vac,82,0.9992100597292434
