class_id,Ea_eV
4aefeb1b41639c0eabb1c09d61d55b65d07d8d2216a554775f9e3b631acc0d1b,0.6461770455530313
e10b542a17b8dc0c69bf00480d0d788879ac703c60395e49ebdfbcf1ceeb71d2,0.6402915068506445
c47deeaa2b9348193376d891fef376ce916b56aab9d20e486dda26f323330cca,0.6459396542845752
a14b396cd742b13c38fc207972b4a6c305077e9feac85c337a407efc068dd56c,0.631191594597567
8753e75d8693e3ebc703331b85f139ebad122e80a00766880359165498c4c31e,0.644858257949636
bf65e32746e1ec3c2da7de9b697023b9548b039c1276040dec5a75b5c6301caf,0.81889517123318
8547c6ca528d697dfcb2a8f7d1b6adba97fe7da1b5067a541a8975a2c9cee4c1,0.7653380949714119
1c2694db77579caf5a1d3b6f9efc2b0c6a24f6693a6144bdb2519f46eaa24f4d,0.6439712715036876
9d4e0683fefe2bdfd870e57b64e110c597fd95c2766d37019c612746c463e08e,0.636181506549292
a7fac0855e18f99e65b276c4b0c47a4c10b74a87c26c2bb9fecb4b8b1a52160a,0.6577022644228236
03fc321ed858afc3121965ba5e4b282fb66f9c6caa6607b3937cf8ca20d9eda4,0.6497632164896459
9c98da04ac19769e30e3944a85ce2768e642112d9aa086d9ec9601e7fd429b9b,0.7713525892913822
fd515de73480c625bbd78957641c335d84207220f45ddfd3fcf5d72d2b59c3a9,0.8442698852863941
ee2200c994ff565c57ade8a657714eccb9f26098778a76890d300223fee5ab37,0.6448785636143839
39a8d77af80adfc6e1d45fef10bf1e4cf26cb7a0cfda421b4e1f5c67da4be1bb,0.6590222690856535
2b7e9941b707a1e948629c4a63ad646f114d52e86f3e66daa02656998187cf01,0.6749929992083707
b83f608d9e47a4c3aff873c27f7cdfa947c3832cd34805b54f1b45651721298a,0.6623972635798054
108311fe3d00655f6145711ad1b769f2c589b3d38cf079b58df052eb5c361791,0.7954209770932721
8ba6ea62e321e09a06a8140975ebcacf63ed03f11ba9e31a73ee8a87c346c071,0.6591608244625604
c036a9282b1d87d218b0225894026cc3751c991e89912e7d57e8c490ef3d7821,0.3577680938187768
6d6baac136dec19d2fd0a601cb975f6982ecd5ad48b86514be1a7fab83f195de,0.8450833280116967
9017c14f26fb3d625db314627afe7c4739b3e0476815884256a3d8de8a5af6ba,0.7971671110990428
b30ea1f607fbd81b6141dc84b74dc24c1c4068644b3ee2239ec61aab0c5ea735,0.8471620521204386
69fea41fc1fd513e99599d3c5be158ac7d2d600085f2adaa5ac337f8af31d858,0.847166031130655
9644be8cdebf85ca3e111283a725f24796b71b506d71f41295fa51ec20755bf9,0.6379971237820428
224385a7bc232fc57679130f532534f978481f6484e5604a1918754b4fc3c7d0,0.6340084844637204
bc36c428dd038e5eb9f956e7dfc75984f6ec98803731006e035989f5a98b0164,0.6367478253832815
cf8f017fbf5acaff335e893df60b70f3fc1e48559580748bc81f21de40e85d18,0.5683777494991773
97af393306e49789473deff683d5a73fbfcd2e5055ed8323b4310698b9ca82ee,0.6368413722557307
d967366b0721abe561d5c36729da9f5e801ab823b9ef7dc0dfe95b177ec67ef2,0.7971685736265499
98148dd32ea0bbc9ca5a31430248282e25de541039b0544025de0037cec16a09,0.6310089518560744
4c562bfa05ee102789cd5d3e5520568f9232df9861a620d9b5f0d3069ceb21c6,0.6459691083387042
6eb0ec7ea3e5fb58d3a42212fb8fda228965f69b33ff23b5ae36f3290b93b959,0.6499313929248274
80dfe64600de0332b53993e808c30a3b44fa33ca1b01cf63bbe5534334de8fae,0.5414908436073347
76c388587a0b0ef7d84dfba8d7eda37aa9418895b0df1f04b0036b3efba63e8f,0.6464917074449659
a69b964d2946474f0cfc2bbc5894459ca5bdfeb06aa5973109894bb3c4dab9e1,0.8458742398124741
d03caf44ab635f77bd063b0a1415d9d63b7cf842c04e1631dcfc7070fb373da5,0.7705334405582107
6a5431b516be7f92dcb1d248a9e4c85c41faaa245320d8bf2de779583503f2d9,0.7917779029544363
924894c2ee5ed6d48943c22911df43207b6e739f797623baeb04b7559f506618,0.6264251116708692
458b2b2fd9e9cf10902136f99fd03e4828c1d4fdd33c3a406e94d2eb58d77da6,0.5739779588675447
2a78c2ca9afefc37620923adac4e72f76d0a91c7248fbe624098904a1c6baecb,0.8551005288613851
2e4ef65f40c1c4ed4d2741bfd7197496b256f7f9ca0bc45ab10cf9ade5ee50b7,0.6439807168721927
208e8c2838b71c3e2cd19a90413578c37faefcb5bbb5626c38d860bf41436fb1,0.6452457638461055
5f4e8f112af93f341a831473666bf3b59fe37a4519137fba5e9596e823300344,0.7715570171399122
a149c6a99837e452077670c70edf1f2060089d8efe9d17eced86ead2c7b13a06,0.6447958332628332
da9f71b9adddc3c2d2040ac2ce26e31eecb448b62c82d49d3f7b2ac50da32ec6,0.793086937015687
c476205dbe01232f531cfe1d75db00905242f791e753259907542ce7895b8a81,0.6197735157511488
572c2837296c271de8f4a439551c59d82de6e7195b170091c11c38cde549404c,0.6373377489180712
3bfe69aab13970bdf40b6600f8333074c62cec4c94ccfbdc03b6153465772fd9,0.5729731496394379
3d98a30b45c1de9af26f02716c41b09cfa7728b5fdca76c8d05e5c9cf743dd25,0.6361995458582896
15dc62ba3073e88485d00ca474fc73254f1d6384940e8463fe43f286ae214d83,0.6452711962992908
a33b13ef9f48871c564c847962367e140e2a1b4e8a50bc02cc215c61da295bac,0.6389349942965055
92fdc51921c6e47b4bc80875376e7a4bdb98fbde2690fac3152f8ba15e53801b,0.6271239495358714
c7baa8a3ec889e131dd45778fcbd88305b05ede8aafce4cb4180c29f4adc93d1,0.688204956543359
7563334aa13426da3f440002d0dba2a42daca235b64d6b9e85c4f6757d6d8b9b,0.6409700205463196
